"REF_DATE","GEO","DGUID","Vehicle Type","Fuel Type","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","British Columbia","2021A000259","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859101","11.10.6.1","0","","","","0"
"2017","British Columbia","2021A000259","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859102","11.10.7.1","0","","","","0"
"2017","British Columbia","2021A000259","Pickup trucks, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859103","11.11.1.1","75420","","","","0"
"2017","British Columbia","2021A000259","Pickup trucks, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859104","11.11.2.1","13298","","","","0"
"2017","British Columbia","2021A000259","Pickup trucks, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859105","11.11.3.1","62122","","","","0"
"2017","British Columbia","2021A000259","Pickup trucks, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859106","11.11.4.1","0","","","","0"
"2017","British Columbia","2021A000259","Pickup trucks, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859107","11.11.5.1","0","","","","0"
"2017","British Columbia","2021A000259","Pickup trucks, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859108","11.11.6.1","0","","","","0"
"2017","British Columbia","2021A000259","Pickup trucks, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859109","11.11.7.1","0","","","","0"
"2017","British Columbia","2021A000259","Vans, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859110","11.12.1.1","21937","","","","0"
"2017","British Columbia","2021A000259","Vans, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859111","11.12.2.1","15834","","","","0"
"2017","British Columbia","2021A000259","Vans, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859112","11.12.3.1","6101","","","","0"
"2017","British Columbia","2021A000259","Vans, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859113","11.12.4.1","0","","","","0"
"2017","British Columbia","2021A000259","Vans, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859114","11.12.5.1","1","","","","0"
"2017","British Columbia","2021A000259","Vans, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859115","11.12.6.1","0","","","","0"
"2017","British Columbia","2021A000259","Vans, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859116","11.12.7.1","1","","","","0"
"2017","British Columbia","2021A000259","Other vehicles, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859117","11.13.1.1","23744","","","","0"
"2017","British Columbia","2021A000259","Other vehicles, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859118","11.13.2.1","5359","","","","0"
"2017","British Columbia","2021A000259","Other vehicles, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859119","11.13.3.1","18367","","","","0"
"2017","British Columbia","2021A000259","Other vehicles, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859120","11.13.4.1","5","","","","0"
"2017","British Columbia","2021A000259","Other vehicles, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859121","11.13.5.1","0","","","","0"
"2017","British Columbia","2021A000259","Other vehicles, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859122","11.13.6.1","0","","","","0"
"2017","British Columbia","2021A000259","Other vehicles, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859123","11.13.7.1","13","","","","0"
"2017","British Columbia","2021A000259","Total, vehicles weighing 11,794 kilograms or more","All fuel types","Number of vehicles","Number","223","units","0","v1446859124","11.14.1.1","56783","","","","0"
"2017","British Columbia","2021A000259","Total, vehicles weighing 11,794 kilograms or more","Gasoline","Number of vehicles","Number","223","units","0","v1446859125","11.14.2.1","","x","","","0"
"2017","British Columbia","2021A000259","Total, vehicles weighing 11,794 kilograms or more","Diesel","Number of vehicles","Number","223","units","0","v1446859126","11.14.3.1","","x","","","0"
"2017","British Columbia","2021A000259","Total, vehicles weighing 11,794 kilograms or more","Battery electric","Number of vehicles","Number","223","units","0","v1446859127","11.14.4.1","","x","","","0"
"2017","British Columbia","2021A000259","Total, vehicles weighing 11,794 kilograms or more","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859128","11.14.5.1","","x","","","0"
"2017","British Columbia","2021A000259","Total, vehicles weighing 11,794 kilograms or more","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859129","11.14.6.1","","x","","","0"
"2017","British Columbia","2021A000259","Total, vehicles weighing 11,794 kilograms or more","Other fuel types","Number of vehicles","Number","223","units","0","v1446859130","11.14.7.1","","x","","","0"
"2017","British Columbia","2021A000259","Buses","All fuel types","Number of vehicles","Number","223","units","0","v1446859131","11.15.1.1","5435","","","","0"
"2017","British Columbia","2021A000259","Buses","Gasoline","Number of vehicles","Number","223","units","0","v1446859132","11.15.2.1","","x","","","0"
"2017","British Columbia","2021A000259","Buses","Diesel","Number of vehicles","Number","223","units","0","v1446859133","11.15.3.1","","x","","","0"
"2017","British Columbia","2021A000259","Buses","Battery electric","Number of vehicles","Number","223","units","0","v1446859134","11.15.4.1","","x","","","0"
"2017","British Columbia","2021A000259","Buses","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859135","11.15.5.1","","x","","","0"
"2017","British Columbia","2021A000259","Buses","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859136","11.15.6.1","","x","","","0"
"2017","British Columbia","2021A000259","Buses","Other fuel types","Number of vehicles","Number","223","units","0","v1446859137","11.15.7.1","","x","","","0"
"2017","British Columbia","2021A000259","Motorcycles and mopeds","All fuel types","Number of vehicles","Number","223","units","0","v1446859138","11.21.1.1","72110","","","","0"
"2017","British Columbia","2021A000259","Motorcycles and mopeds","Gasoline","Number of vehicles","Number","223","units","0","v1446859139","11.21.2.1","","x","","","0"
"2017","British Columbia","2021A000259","Motorcycles and mopeds","Diesel","Number of vehicles","Number","223","units","0","v1446859140","11.21.3.1","","x","","","0"
"2017","British Columbia","2021A000259","Motorcycles and mopeds","Battery electric","Number of vehicles","Number","223","units","0","v1446859141","11.21.4.1","","x","","","0"
"2017","British Columbia","2021A000259","Motorcycles and mopeds","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859142","11.21.5.1","","x","","","0"
"2017","British Columbia","2021A000259","Motorcycles and mopeds","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859143","11.21.6.1","","x","","","0"
"2017","British Columbia","2021A000259","Motorcycles and mopeds","Other fuel types","Number of vehicles","Number","223","units","0","v1446859144","11.21.7.1","","x","","","0"
"2017","Yukon","2021A000260","Total, road motor vehicle registrations","All fuel types","Number of vehicles","Number","223","units","0","v1446859145","12.1.1.1","40209","","","","0"
"2017","Yukon","2021A000260","Total, road motor vehicle registrations","Gasoline","Number of vehicles","Number","223","units","0","v1446859146","12.1.2.1","34121","","","","0"
"2017","Yukon","2021A000260","Total, road motor vehicle registrations","Diesel","Number of vehicles","Number","223","units","0","v1446859147","12.1.3.1","5922","","","","0"
"2017","Yukon","2021A000260","Total, road motor vehicle registrations","Battery electric","Number of vehicles","Number","223","units","0","v1446859148","12.1.4.1","8","","","","0"
"2017","Yukon","2021A000260","Total, road motor vehicle registrations","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859149","12.1.5.1","150","","","","0"
"2017","Yukon","2021A000260","Total, road motor vehicle registrations","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859150","12.1.6.1","4","","","","0"
"2017","Yukon","2021A000260","Total, road motor vehicle registrations","Other fuel types","Number of vehicles","Number","223","units","0","v1446859151","12.1.7.1","4","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859152","12.2.1.1","33601","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859153","12.2.2.1","31356","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859154","12.2.3.1","2082","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859155","12.2.4.1","7","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859156","12.2.5.1","150","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859157","12.2.6.1","4","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859158","12.2.7.1","2","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859159","12.3.1.1","9574","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859160","12.3.2.1","9206","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859161","12.3.3.1","241","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859162","12.3.4.1","7","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859163","12.3.5.1","115","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859164","12.3.6.1","4","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859165","12.3.7.1","1","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859166","12.4.1.1","8933","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859167","12.4.2.1","8799","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859168","12.4.3.1","100","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859169","12.4.4.1","0","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859170","12.4.5.1","34","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859171","12.4.6.1","0","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859172","12.4.7.1","0","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859173","12.5.1.1","12058","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859174","12.5.2.1","10418","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859175","12.5.3.1","1638","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859176","12.5.4.1","0","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859177","12.5.5.1","1","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859178","12.5.6.1","0","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859179","12.5.7.1","1","","","","0"
"2017","Yukon","2021A000260","Vans, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859180","12.6.1.1","3028","","","","0"
"2017","Yukon","2021A000260","Vans, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859181","12.6.2.1","2925","","","","0"
"2017","Yukon","2021A000260","Vans, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859182","12.6.3.1","103","","","","0"
"2017","Yukon","2021A000260","Vans, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859183","12.6.4.1","0","","","","0"
"2017","Yukon","2021A000260","Vans, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859184","12.6.5.1","0","","","","0"
"2017","Yukon","2021A000260","Vans, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859185","12.6.6.1","0","","","","0"
"2017","Yukon","2021A000260","Vans, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859186","12.6.7.1","0","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859187","12.7.1.1","8","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859188","12.7.2.1","8","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859189","12.7.3.1","0","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859190","12.7.4.1","0","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859191","12.7.5.1","0","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing less than 4,535 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859192","12.7.6.1","0","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing less than 4,535 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859193","12.7.7.1","0","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859194","12.8.1.1","3340","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859195","12.8.2.1","1365","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859196","12.8.3.1","1975","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859197","12.8.4.1","0","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859198","12.8.5.1","0","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859199","12.8.6.1","0","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859200","12.8.7.1","0","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859201","12.9.1.1","0","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859202","12.9.2.1","0","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859203","12.9.3.1","0","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859204","12.9.4.1","0","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859205","12.9.5.1","0","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859206","12.9.6.1","0","","","","0"
"2017","Yukon","2021A000260","Passenger cars, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859207","12.9.7.1","0","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859208","12.10.1.1","1","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859209","12.10.2.1","1","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859210","12.10.3.1","0","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859211","12.10.4.1","0","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859212","12.10.5.1","0","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859213","12.10.6.1","0","","","","0"
"2017","Yukon","2021A000260","Multi-purpose vehicles, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859214","12.10.7.1","0","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859215","12.11.1.1","2151","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859216","12.11.2.1","574","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859217","12.11.3.1","1577","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859218","12.11.4.1","0","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859219","12.11.5.1","0","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859220","12.11.6.1","0","","","","0"
"2017","Yukon","2021A000260","Pickup trucks, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859221","12.11.7.1","0","","","","0"
"2017","Yukon","2021A000260","Vans, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859222","12.12.1.1","783","","","","0"
"2017","Yukon","2021A000260","Vans, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859223","12.12.2.1","677","","","","0"
"2017","Yukon","2021A000260","Vans, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859224","12.12.3.1","106","","","","0"
"2017","Yukon","2021A000260","Vans, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859225","12.12.4.1","0","","","","0"
"2017","Yukon","2021A000260","Vans, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859226","12.12.5.1","0","","","","0"
"2017","Yukon","2021A000260","Vans, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859227","12.12.6.1","0","","","","0"
"2017","Yukon","2021A000260","Vans, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859228","12.12.7.1","0","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing 4,536 to 11,793 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859229","12.13.1.1","405","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing 4,536 to 11,793 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859230","12.13.2.1","113","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing 4,536 to 11,793 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859231","12.13.3.1","292","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing 4,536 to 11,793 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859232","12.13.4.1","0","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing 4,536 to 11,793 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859233","12.13.5.1","0","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing 4,536 to 11,793 kilograms","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859234","12.13.6.1","0","","","","0"
"2017","Yukon","2021A000260","Other vehicles, weighing 4,536 to 11,793 kilograms","Other fuel types","Number of vehicles","Number","223","units","0","v1446859235","12.13.7.1","0","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 11,794 kilograms or more","All fuel types","Number of vehicles","Number","223","units","0","v1446859236","12.14.1.1","1903","","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 11,794 kilograms or more","Gasoline","Number of vehicles","Number","223","units","0","v1446859237","12.14.2.1","","x","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 11,794 kilograms or more","Diesel","Number of vehicles","Number","223","units","0","v1446859238","12.14.3.1","","x","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 11,794 kilograms or more","Battery electric","Number of vehicles","Number","223","units","0","v1446859239","12.14.4.1","","x","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 11,794 kilograms or more","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859240","12.14.5.1","","x","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 11,794 kilograms or more","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859241","12.14.6.1","","x","","","0"
"2017","Yukon","2021A000260","Total, vehicles weighing 11,794 kilograms or more","Other fuel types","Number of vehicles","Number","223","units","0","v1446859242","12.14.7.1","","x","","","0"
"2017","Yukon","2021A000260","Buses","All fuel types","Number of vehicles","Number","223","units","0","v1446859243","12.15.1.1","192","","","","0"
"2017","Yukon","2021A000260","Buses","Gasoline","Number of vehicles","Number","223","units","0","v1446859244","12.15.2.1","","x","","","0"
"2017","Yukon","2021A000260","Buses","Diesel","Number of vehicles","Number","223","units","0","v1446859245","12.15.3.1","","x","","","0"
"2017","Yukon","2021A000260","Buses","Battery electric","Number of vehicles","Number","223","units","0","v1446859246","12.15.4.1","","x","","","0"
"2017","Yukon","2021A000260","Buses","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859247","12.15.5.1","","x","","","0"
"2017","Yukon","2021A000260","Buses","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859248","12.15.6.1","","x","","","0"
"2017","Yukon","2021A000260","Buses","Other fuel types","Number of vehicles","Number","223","units","0","v1446859249","12.15.7.1","","x","","","0"
"2017","Yukon","2021A000260","Motorcycles and mopeds","All fuel types","Number of vehicles","Number","223","units","0","v1446859250","12.21.1.1","1173","","","","0"
"2017","Yukon","2021A000260","Motorcycles and mopeds","Gasoline","Number of vehicles","Number","223","units","0","v1446859251","12.21.2.1","","x","","","0"
"2017","Yukon","2021A000260","Motorcycles and mopeds","Diesel","Number of vehicles","Number","223","units","0","v1446859252","12.21.3.1","","x","","","0"
"2017","Yukon","2021A000260","Motorcycles and mopeds","Battery electric","Number of vehicles","Number","223","units","0","v1446859253","12.21.4.1","","x","","","0"
"2017","Yukon","2021A000260","Motorcycles and mopeds","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859254","12.21.5.1","","x","","","0"
"2017","Yukon","2021A000260","Motorcycles and mopeds","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859255","12.21.6.1","","x","","","0"
"2017","Yukon","2021A000260","Motorcycles and mopeds","Other fuel types","Number of vehicles","Number","223","units","0","v1446859256","12.21.7.1","","x","","","0"
"2017","Northwest Territories","2021A000261","Total, road motor vehicle registrations","All fuel types","Number of vehicles","Number","223","units","0","v1446859257","13.1.1.1","27612","","","","0"
"2017","Northwest Territories","2021A000261","Total, road motor vehicle registrations","Gasoline","Number of vehicles","Number","223","units","0","v1446859258","13.1.2.1","24317","","","","0"
"2017","Northwest Territories","2021A000261","Total, road motor vehicle registrations","Diesel","Number of vehicles","Number","223","units","0","v1446859259","13.1.3.1","3238","","","","0"
"2017","Northwest Territories","2021A000261","Total, road motor vehicle registrations","Battery electric","Number of vehicles","Number","223","units","0","v1446859260","13.1.4.1","4","","","","0"
"2017","Northwest Territories","2021A000261","Total, road motor vehicle registrations","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859261","13.1.5.1","45","","","","0"
"2017","Northwest Territories","2021A000261","Total, road motor vehicle registrations","Plug-in hybrid electric","Number of vehicles","Number","223","units","0","v1446859262","13.1.6.1","3","","","","0"
"2017","Northwest Territories","2021A000261","Total, road motor vehicle registrations","Other fuel types","Number of vehicles","Number","223","units","0","v1446859263","13.1.7.1","5","","","","0"
"2017","Northwest Territories","2021A000261","Total, vehicles weighing less than 4,535 kilograms","All fuel types","Number of vehicles","Number","223","units","0","v1446859264","13.2.1.1","23097","","","","0"
"2017","Northwest Territories","2021A000261","Total, vehicles weighing less than 4,535 kilograms","Gasoline","Number of vehicles","Number","223","units","0","v1446859265","13.2.2.1","22235","","","","0"
"2017","Northwest Territories","2021A000261","Total, vehicles weighing less than 4,535 kilograms","Diesel","Number of vehicles","Number","223","units","0","v1446859266","13.2.3.1","807","","","","0"
"2017","Northwest Territories","2021A000261","Total, vehicles weighing less than 4,535 kilograms","Battery electric","Number of vehicles","Number","223","units","0","v1446859267","13.2.4.1","4","","","","0"
"2017","Northwest Territories","2021A000261","Total, vehicles weighing less than 4,535 kilograms","Hybrid electric","Number of vehicles","Number","223","units","0","v1446859268","13.2.5.1","45","","","","0"
